ticker,company_name,segment,sub_segment
RNP,"Cohen & Steers REIT and Preferred and Income Fund, Inc. Common Shares",finance,
GAINN,Gladstone Investment Corporation 5.00% Notes Due 2026,finance,
PSF,"Cohen & Steers Select Preferred and Income Fund, Inc.",finance,
UVE,UNIVERSAL INSURANCE HOLDINGS INC,finance,
PGY,Pagaya Technologies Ltd.,finance,
BHFAL,"Brighthouse Financial, Inc. 6.25% Junior Subordinated Debentures due 2058",finance,
UVSP,Univest Financial Corporation,finance,
NBBK,"NB Bancorp, Inc.",finance,
OPY,"Oppenheimer Holdings, Inc.",finance,
UFCS,"United Fire Group, Inc.",finance,
FMN,Federated Hermes Premier Municipal Income Fund,finance,
FCRX,"Crescent Capital BDC, Inc. 5.00% Notes due 2026",finance,
CFFN,"Capitol Federal Financial, Inc.",finance,
ESQ,"Esquire Financial Holdings, Inc.",finance,
BHRB,Burke & Herbert Financial Services Corp.,finance,
GAINZ,Gladstone Investment Corporation 4.875% Notes due 2028,finance,
EQBK,"Equity Bancshares, Inc.",finance,
SBSI,"Southside Bancshares, Inc.",finance,
MBINN,Merchants Bancorp Depositary Shares Preferred Series C,finance,
RWAYL,Runway Growth Finance Corp. 7.50% Notes due 2027,finance,
ASIC,Ategrity Specialty Insurance Company Holdings,finance,
BHFAO,"Brighthouse Financial, Inc. Depositary Shares 6.75% Non-Cumulative Preferred Stock, Series B",finance,
NBN,Northeast Bank,finance,
VRTS,"Virtus Investment Partners, Inc.",finance,
BANFP,BancFirst Corporation - BFC Capital Trust II Cumulative Trust Preferred Securities,finance,
BHFAP,"Brighthouse Financial, Inc. Depositary Shares 6.6% Non-Cumulative Preferred Stock, Series A",finance,
BFST,"Business First Bancshares, Inc.",finance,
AMTB,Amerant Bancorp Inc.,finance,
HQH,abrdn Healthcare Investors Shares of Beneficial Interest,finance,
BBDC,"Barings BDC, Inc.",finance,
ABX,"Abacus Global Management, Inc.",finance,
MBWM,Mercantile Bank Corporation,finance,
CCNE,CNB Financial Corporation,finance,
CPF,Central Pacific Financial Corp New,finance,
HBT,"HBT Financial, Inc.",finance,
HBNC,"Horizon Bancorp, Inc.",finance,
BST,BlackRock Science and Technology Trust Common Shares of Beneficial Interest,finance,
SUPV,Grupo Supervielle S.A.,finance,
MCBS,"MetroCity Bankshares, Inc.",finance,
DCOMP,"Dime Community Bancshares, Inc. Fixed-Rate Non-Cumulative Perpetual Preferred Stock, Series A",finance,
HRTG,"Heritage Insurance Holdings, Inc.",finance,
PFLT,PennantPark Floating Rate Capital Ltd.,finance,
ATLC,Atlanticus Holdings Corporation,finance,
BCSF,"Bain Capital Specialty Finance, Inc.",finance,
YB,Yuanbao Inc.,finance,
FSBC,Five Star Bancorp,finance,
CGBD,"Carlyle Secured Lending, Inc.",finance,
AEF,"abrdn Emerging Markets ex-China Fund, Inc.",finance,
CAC,Camden National Corporation,finance,
HAFC,Hanmi Financial Corporation,finance,
FCBC,"First Community Bankshares, Inc. (VA)",finance,
NMFC,New Mountain Finance Corporation,finance,
EIG,Employers Holdings Inc,finance,
SLRC,SLR Investment Corp.,finance,
NAVI,Navient Corporation,finance,
CRESY,Cresud S.A.C.I.F. y A.,finance,
RPC,"Ridgepost Capital, Inc.",finance,
RILYK,"BRC Group Holdings, Inc. 5.50% Senior Notes Due 2026",finance,
TRST,TrustCo Bank Corp NY,finance,
HTBK,Heritage Commerce Corp,finance,
EGBN,"Eagle Bancorp, Inc.",finance,
NOAH,Noah Holdings Limited,finance,
AIO,Virtus Artificial Intelligence & Technology Opportunities Fund Common Shares of Beneficial Interest,finance,
BRBI,BRBI BR Partners S.A. ADSs,finance,
SKYH,Sky Harbour Group Corporation,finance,
CCNEP,"CNB Financial Corporation Depositary Shares, each representing a 1/40th ownership interest in a share of 7.125% Series A Fixed-Rate Non-Cumulative Perpetual Preferred Stock",finance,
THFF,First Financial Corporation,finance,
CCBG,Capital City Bank Group,finance,
BOW,Bowhead Specialty Holdings Inc.,finance,
BULLW,Webull Corporation Warrants,finance,
MPB,Mid Penn Bancorp,finance,
EFSCP,"Enterprise Financial Services Corporation Depositary Shares Each Representing a 1/40th Interest in a Share of 5% Fixed Rate Non-Cumulative Perpetual Preferred Stock, Series A",finance,
ROOT,"Root, Inc.",finance,
RILYN,"BRC Group Holdings, Inc. 6.50% Senior Notes Due 2026",finance,
FPH,"Five Point Holdings, LLC",finance,
HTB,"HomeTrust Bancshares, Inc.",finance,
CUBB,"Customers Bancorp, Inc 5.375% Subordinated Notes Due 2034",finance,
BHFAN,"Brighthouse Financial, Inc. Depositary shares, each representing a 1/1,000th interest in a share of 5.375% Non-Cumulative Preferred Stock, Series C",finance,
SMBC,"Southern Missouri Bancorp, Inc.",finance,
RILYG,"BRC Group Holdings, Inc. 5.00% Senior Notes due 2026",finance,
VEL,"Velocity Financial, Inc.",finance,
ORRF,"Orrstown Financial Services, Inc.",finance,
NEWTP,"NewtekOne, Inc. Depositary Shares, Non-Cumulative Perpetual Preferred Stock, Series B",finance,
PRAA,"PRA Group, Inc.",finance,
GSBC,"Great Southern Bancorp, Inc.",finance,
TBLD,Thornburg Income Builder Opportunities Trust,finance,
SPFI,"South Plains Financial, Inc.",finance,
OPFI,OppFi Inc.,finance,
IBCP,Independent Bank Corporation,finance,
HIPO,Hippo Holdings Inc.,finance,
NXP,Nuveen Select Tax Free Income Portfolio,finance,
LIFE,Ethos Technologies Inc.,finance,
NEWTI,"NewtekOne, Inc. 8.00% Fixed Rate Senior Notes due 2028",finance,
AXG,Solowin Holdings,finance,
DLY,DoubleLine Yield Opportunities Fund Common Shares of Beneficial Interest,finance,
MGRE,"Affiliated Managers Group, Inc. 6.750% Junior Subordinated Notes due 2064",finance,
FDUS,Fidus Investment Corporation,finance,
VINP,Vinci Compass Investments Ltd.,finance,
SMBK,"SmartFinancial, Inc.",finance,
OPENW,"Opendoor Technologies Inc  Series K Warrants, each whole warrant exercisable to purchase one share of",finance,
NIE,Virtus Equity & Convertible Income Fund Common Shares of Beneficial Interest,finance,
NEWTG,"NewtekOne, Inc. 8.50% Fixed Rate Senior Notes due 2029",finance,
PURR,Hyperliquid Strategies Inc,finance,
VMO,Invesco Municipal Opportunity Trust,finance,
FOF,"Cohen & Steers Closed-End Opportunity Fund, Inc.",finance,
TIPT,Tiptree Inc.,finance,
WASH,"Washington Trust Bancorp, Inc.",finance,
DGICA,"Donegal Group, Inc.",finance,
WRLD,World Acceptance Corporation,finance,
DGICB,"Donegal Group, Inc.",finance,
BHFAM,"Brighthouse Financial, Inc. Depositary shares each representing a 1/1,000th Interest in a Share of 4.625% Non-Cumulative Preferred Stock, Series D",finance,
TCBX,"Third Coast Bancshares, Inc.",finance,
GDOT,Green Dot Corporation,finance,
AMSF,"AMERISAFE, Inc.",finance,
ALRS,Alerus Financial Corporation,finance,
FISI,"Financial Institutions, Inc.",finance,
SHBI,Shore Bancshares Inc,finance,
PGC,Peapack-Gladstone Financial Corporation,finance,
MSIF,"MSC Income Fund, Inc.",finance,
TYG,Tortoise Energy Infrastructure Corporation,finance,
SSSSL,SuRo Capital Corp. 6.00% Notes due 2026,finance,
NDMO,Nuveen Dynamic Municipal Opportunities Fund Common Shares of Beneficial Interest,finance,
WDH,Waterdrop Inc.,finance,
HIFS,Hingham Institution for Savings,finance,
TREE,"LendingTree, Inc.",finance,
NPB,"Northpointe Bancshares, Inc.",finance,
GEMI,"Gemini Space Station, Inc.",finance,
GLRE,"Greenlight Capital Re, Ltd.",finance,
MGR,"Affiliated Managers Group, Inc. 5.875% Junior Subordinated Notes due 2059",finance,
XFLT,XAI Octagon Floating Rate & Alternative Income Trust Common Shares of Beneficial Interest,finance,
IIM,Invesco Value Municipal Income Trust,finance,
NMCO,Nuveen Municipal Credit Opportunities Fund Common Shares,finance,
GAIN,Gladstone Investment Corporation Business Development Company,finance,
BCAL,California BanCorp,finance,
BWBBP,"Bridgewater Bancshares, Inc. Depositary Shares, Each Representing a 1/100th Interest in a Share of 5.875% Non-Cumulative Perpetual Preferred Stock, Series A",finance,
WYFI,"WhiteFiber, Inc.",finance,
NFBK,"Northfield Bancorp, Inc.",finance,
ACIC,American Coastal Insurance Corporation,finance,
RILYT,"BRC Group Holdings, Inc. 6.00% Senior Notes Due 2028",finance,
AROW,Arrow Financial Corporation,finance,
RMT,"Royce Micro-Cap Trust, Inc.",finance,
RFI,"Cohen & Steers Total Return Realty Fund, Inc.",finance,
BHB,"Bar Harbor Bankshares, Inc.",finance,
MSBIP,"Midland States Bancorp, Inc. Depositary Shares Each Representing a 1/40th Interest in a Share of 7.750% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock, Series A",finance,
VGM,Invesco Trust for Investment Grade Municipals,finance,
HIVE,HIVE Digital Technologies Ltd. Common Shares,finance,
PFIS,Peoples Financial Services Corp.,finance,
VKQ,Invesco Municipal Trust,finance,
BME,Blackrock Health Sciences Trust,finance,
RILYZ,"BRC Group Holdings, Inc. 5.25% Senior Notes due 2028",finance,
BETR,Better Home & Finance Holding Company,finance,
BTBT,"Bit Digital, Inc.",finance,
IQI,Invesco Quality Municipal Income Trust,finance,
UNTY,"Unity Bancorp, Inc.",finance,
TRC,Tejon Ranch Co,finance,
FFIC,Flushing Financial Corporation,finance,
REAX,"The Real Brokerage, Inc. Common Shares",finance,
UROY,Uranium Royalty Corp.,finance,
VCV,Invesco California Value Municipal Income Trust,finance,
NRIM,Northrim BanCorp Inc,finance,
BSTZ,BlackRock Science and Technology Term Trust Common Shares of Beneficial Interest,finance,
FTHY,First Trust High Yield Opportunities 2027 Term Fund,finance,
FFWM,First Foundation Inc.,finance,
ALTI,"AlTi Global, Inc.",finance,
ACNB,ACNB Corporation,finance,
BWB,"Bridgewater Bancshares, Inc.",finance,
FMNB,Farmers National Banc Corp.,finance,
CBNK,"Capital Bancorp, Inc.",finance,
KRNY,Kearny Financial Corp,finance,
HBCP,"Home Bancorp, Inc.",finance,
CCAP,"Crescent Capital BDC, Inc.",finance,
MGRB,"Affiliated Managers Group, Inc. 4.750% Junior Subordinated Notes due 2060",finance,
MSBI,"Midland States Bancorp, Inc.",finance,
DHIL,"Diamond Hill Investment Group, Inc.",finance,
CIVB,"Civista Bancshares, Inc.",finance,
CARE,"Carter Bankshares, Inc.",finance,
VBNK,VersaBank Common Shares,finance,
FBIZ,"First Business Financial Services, Inc.",finance,
ETO,Eaton Vance Tax-Advantage Global Dividend Opp,finance,
BSRR,Sierra Bancorp,finance,
AHRT,"AH Realty Trust, Inc.",finance,
SFST,"Southern First Bancshares, Inc.",finance,
GUT,Gabelli Utility Trust (The),finance,
CWBC,Community West Bancshares,finance,
OBT,"Orange County Bancorp, Inc.",finance,
ETB,Eaton Vance Tax-Managed Buy-Write Income Fund Eaton Vance Tax-Managed Buy-Write Income Fund Common Shares of Beneficial Interest,finance,
LSAK,"Lesaka Technologies, Inc.",finance,
HQL,abrdn Life Sciences Investors Shares of Beneficial Interest,finance,
MGRD,"Affiliated Managers Group, Inc. 4.200% Junior Subordinated Notes due 2061",finance,
CBAN,"Colony Bankcorp, Inc.",finance,
COFS,"ChoiceOne Financial Services, Inc.",finance,
EVN,Eaton Vance Municipal Income Trust,finance,
BMRC,Bank of Marin Bancorp,finance,
ITIC,Investors Title Company,finance,
PDLB,"Ponce Financial Group, Inc.",finance,
WTBA,West Bancorporation,finance,
FRBA,First Bank,finance,
HTT,High Templar Tech Limited,finance,
SAY,Saratoga Investment Corp 8.125% Notes due 2027,finance,
SAZ,Saratoga Investment Corp 8.50% Notes due 2028,finance,
SAJ,Saratoga Investment Corp 8.00% Notes due 2027,finance,
FRPH,"FRP Holdings, Inc.",finance,
CZNC,Citizens & Northern Corp,finance,
SDHY,PGIM Short Duration High Yield Opportunities Fund Common Shares,finance,
AVBC,"Avidia Bancorp, Inc.",finance,
GBLI,"Global Indemnity Group, LLC",finance,
SAT,Saratoga Investment Corp 6.00% Notes due 2027,finance,
MCI,Barings Corporate Investors,finance,
VKI,Invesco Advantage Municipal Income Trust II Common Shares of Beneficial Interest (DE),finance,
LEO,"BNY Mellon Strategic Municipals, Inc.",finance,
BWFG,"Bankwell Financial Group, Inc.",finance,
ATLCZ,Atlanticus Holdings Corporation 9.25% Senior Notes due 2029,finance,
SOR,"Source Capital, Inc. Cmn Shs of BI",finance,
LX,LexinFintech Holdings Ltd.,finance,
BSVN,Bank7 Corp.,finance,
BOC,Boston Omaha Corporation,finance,
ATLCL,Atlanticus Holdings Corporation 6.125% Senior Notes due 2026,finance,
GCBC,"Greene County Bancorp, Inc.",finance,
RILYL,"BRC Group Holdings, Inc. Depositary Shares each representing 1/1000th in a share of 7.375% Series B Cumulative Perpetual Preferred Stock, par value $0.0001",finance,
AII,"American Integrity Insurance Group, Inc.",finance,
ISTR,Investar Holding Corporation,finance,
GBFH,GBank Financial Holdings Inc.,finance,
TACO,Berto Acquisition Corp.,finance,
BRBS,"Blue Ridge Bankshares, Inc.",finance,
RBB,RBB Bancorp,finance,
CION,CION Investment Corporation,finance,
SAR,Saratoga Investment Corp New,finance,
RILYP,"BRC Group Holdings, Inc. Depositary Shares, each representing a 1/1000th fractional interest in a share of Series A Cumulative Perpetual Preferred Stock",finance,
KTF,DWS Municipal Income Trust,finance,
INV,"Innventure, Inc.",finance,
PPT,Putnam Premier Income Trust,finance,
PMO,Putnam Municipal Opportunities Trust,finance,
PBFS,"Pioneer Bancorp, Inc.",finance,
FMAO,"Farmers & Merchants Bancorp, Inc.",finance,
ATLCP,"Atlanticus Holdings Corporation 7.625% Series B Cumulative Perpetual Preferred Stock, no par value per share",finance,
PLBC,Plumas Bancorp,finance,
VALU,"Value Line, Inc.",finance,
WSBF,"Waterstone Financial, Inc.",finance,
USCB,"USCB Financial Holdings, Inc.",finance,
PKBK,"Parke Bancorp, Inc.",finance,
FUFU,BitFuFu Inc.,finance,
ISBA,Isabella Bank Corporation,finance,
GREEL,Greenidge Generation Holdings Inc. 8.50% Senior Notes due 2026,finance,
NECB,"NorthEast Community Bancorp, Inc.",finance,
FRST,Primis Financial Corp.,finance,
ONIT,Onity Group Inc.,finance,
GBAB,Guggenheim Taxable Municipal Bond & Investment Grade Debt Trust Common Shares of Beneficial Interest,finance,
NEWT,"NewtekOne, Inc.",finance,
MVBF,MVB Financial Corp.,finance,
LDI,"loanDepot, Inc.",finance,
BCML,BayCom Corp,finance,
PCB,PCB Bancorp,finance,
OFSSH,OFS Capital Corporation 4.95% Notes due 2028,finance,
FINS,Angel Oak Financial Strategies Income Term Trust Common Shares of Beneficial Interest,finance,
NWFL,Norwood Financial Corp.,finance,
CBK,"Commercial Bancgroup, Inc.",finance,
FNLC,"First Bancorp, Inc  (ME)",finance,
EFT,Eaton Vance Floating Rate Income Trust Common Shares of Beneficial Interest,finance,
TCPC,BlackRock TCP Capital Corp.,finance,
TSBK,"Timberland Bancorp, Inc.",finance,
LNKB,"LINKBANCORP, Inc.",finance,
AVBH,"Avidbank Holdings, Inc.",finance,
MLP,"Maui Land & Pineapple Company, Inc.",finance,
HPP,"Hudson Pacific Properties, Inc.",finance,
RFMZ,"RiverNorth Flexible Municipal Income Fund II, Inc.",finance,
CMTG,"Claros Mortgage Trust, Inc.",finance,
RM,Regional Management Corp.,finance,
TROO,"TROOPS, Inc.",finance,
PNNT,PennantPark Investment Corporation,finance,
PMM,Putnam Managed Municipal Income Trust,finance,
MBI,MBIA Inc.,finance,
FSBW,"FS Bancorp, Inc.",finance,
OPENL,"Opendoor Technologies Inc  Series A Warrants, each whole warrant exercisable to purchase one share of",finance,
KFS,"Kingsway Financial Services, Inc.",finance,
FCNCN,"First Citizens BancShares, Inc. Depositary Shares, each representing a 1/40th interest in a share of 6.625% Non-Cumulative Perpetual Preferred Stock, Series E",finance,
OCCIO,"OFS Credit Company, Inc. 6.125% Series C Term Preferred Stock",finance,
JFIN,Jiayin Group Inc.,finance,
COSO,"CoastalSouth Bancshares, Inc.",finance,
OIA,Invesco Municipal Income Opportunities Trust,finance,
OCCIN,"OFS Credit Company, Inc. 5.25% Series E Term Preferred Stock Due 2026",finance,
JRVR,"James River Group Holdings, Inc.",finance,
MIN,MFS Intermediate Income Trust,finance,
JMSB,"John Marshall Bancorp, Inc.",finance,
CZFS,"Citizens Financial Services, Inc.",finance,
RMMZ,"RiverNorth Managed Duration Municipal Income Fund II, Inc.",finance,
PRE,Prenetics Global Limited,finance,
ARDC,"Ares Dynamic Credit Allocation Fund, Inc. Common Shares",finance,
FUND,"Sprott Focus Trust, Inc.",finance,
FGBIP,"First Guaranty Bancshares, Inc. 6.75% Series A Fixed-Rate Non-Cumulative Perpetual Preferred Stock",finance,
FVCB,"FVCBankcorp, Inc.",finance,
BLFY,Blue Foundry Bancorp,finance,
OPENZ,"Opendoor Technologies Inc  Series Z Warrants, each whole warrant exercisable to purchase one share of",finance,
MMT,MFS Multimarket Income Trust,finance,
CPZ,Calamos Long/Short Equity & Dynamic Income Trust,finance,
FBLA,"FB Bancorp, Inc.",finance,
EOT,Eaton Vance Municipal Income Trust EATON VANCE NATIONAL MUNICIPAL OPPORTUNITIES TRUST,finance,
OVLY,Oak Valley Bancorp (CA),finance,
SSSS,SuRo Capital Corp.,finance,
FCCO,First Community Corporation,finance,
RMM,"RiverNorth Managed Duration Municipal Income Fund, Inc.",finance,
SCM,Stellus Capital Investment Corporation,finance,
NODK,"NI Holdings, Inc.",finance,
MCR,MFS Charter Income Trust,finance,
ACV,Virtus Diversified Income & Convertible Fund Common Shares of Beneficial Interest,finance,
CD,Chaince Digital Holdings Inc.,finance,
WNEB,"Western New England Bancorp, Inc.",finance,
CHMG,Chemung Financial Corp,finance,
BKKT,"Bakkt, Inc.",finance,
FCNCO,"First Citizens BancShares, Inc. 5.625% Non-Cumulative Perpetual Preferred Stock, Series C",finance,
RWAY,Runway Growth Finance Corp.,finance,
FDBC,"Fidelity D & D Bancorp, Inc.",finance,
FCNCP,"First Citizens BancShares, Inc. Depositary Shares",finance,
VPV,Invesco Pennsylvania Value Municipal Income Trust,finance,
ATLO,Ames National Corporation,finance,
FXNC,First National Corporation,finance,
FUNC,First United Corporation,finance,
MYFW,"First Western Financial, Inc.",finance,
CFFI,C&F Financial Corporation,finance,
SNFCA,Security National Financial Corporation,finance,
FTF,Franklin Limited Duration Income Trust Common Shares of Beneficial Interest,finance,
DEFT,"Defi Technologies, Inc.",finance,
BPRN,"Princeton Bancorp, Inc.",finance,
CBNA,"Chain Bridge Bancorp, Inc.",finance,
NKSH,"National Bankshares, Inc.",finance,
CNCK,Coincheck Group N.V.,finance,
CIA,"Citizens, Inc.",finance,
RILY,"BRC Group Holdings, Inc.",finance,
MRBK,Meridian Corporation,finance,
HWBK,"Hawthorn Bancshares, Inc.",finance,
LCNB,LCNB Corporation,finance,
FRAF,Franklin Financial Services Corporation,finance,
AMBR,Amber International Holding Limited,finance,
EICA,Eagle Point Income Company Inc. 5.00% Series A Term Preferred Stock due 2026,finance,
LIEN,"Chicago Atlantic BDC, Inc.",finance,
ECC           ,Eagle Point Credit Company Inc.,finance,
MFM,MFS Municipal Income Trust,finance,
EXOD,"Exodus Movement, Inc.",finance,
PRHIZ,"Presurance Holdings, Inc. 9.75% Senior Unsecured Notes due 2028",finance,
INBKZ,First Internet Bancorp 6.0% Fixed-to-Floating Rate Subordinated Notes Due 2029,finance,
PEBK,"Peoples Bancorp of North Carolina, Inc.",finance,
KINS,"Kingstone Companies, Inc.",finance,
VTN,Invesco Trust for Investment Grade New York Municipals,finance,
BRR,"ProCap Financial, Inc.",finance,
FINW,FinWise Bancorp,finance,
OSG,"Octave Specialty Group, Inc.",finance,
AOMR,"Angel Oak Mortgage REIT, Inc.",finance,
VABK,Virginia National Bankshares Corporation,finance,
OPRT,Oportun Financial Corporation,finance,
ETX           ,Eaton Vance Municipal Income 2028 Term Trust Common Shares of Beneficial Interest,finance,
AIFU,AIFU Inc.,finance,
SWKH,SWK Holdings Corporation,finance,
HRZN,Horizon Technology Finance Corporation,finance,
FT,Franklin Universal Trust,finance,
MFIN,Medallion Financial Corp.,finance,
OVBC,Ohio Valley Banc Corp.,finance,
CMTV,Community Bancorp.,finance,
OPBK,OP Bancorp,finance,
MPV,Barings Participation Investors,finance,
XYF,X Financial,finance,
HNNAZ,"Hennessy Advisors, Inc. 4.875% Notes due 2026",finance,
HKD,AMTD Digital Inc.,finance,
CZWI,"Citizens Community Bancorp, Inc.",finance,
BMEZ,BlackRock Health Sciences Term Trust Common Shares of Beneficial Interest,finance,
EFSI,Eagle Financial Services Inc,finance,
MNSBP,"MainStreet Bancshares, Inc. Depositary Shares",finance,
CFBK,CF Bankshares Inc.,finance,
UBFO,United Security Bancshares,finance,
INBK,First Internet Bancorp,finance,
WTF,Waton Financial Limited,finance,
CBFV,"CB Financial Services, Inc.",finance,
ALTS,ALT5 Sigma Corporation,finance,
BVFL,"BV Financial, Inc.",finance,
RBKB,"Rhinebeck Bancorp, Inc.",finance,
CHCI,"Comstock Holding Companies, Inc.",finance,
ANTA,Antalpha Platform Holding Company,finance,
CPSS,"Consumer Portfolio Services, Inc.",finance,
FGNXP,FG Nexus Inc. 8.00% Cumulative Preferred Stock,finance,
WHF,"WhiteHorse Finance, Inc.",finance,
EBMT,"Eagle Bancorp Montana, Inc.",finance,
MNSB,"MainStreet Bancshares, Inc.",finance,
FCAP,"First Capital, Inc.",finance,
PIM,Putnam Master Intermediate Income Trust,finance,
FNWD,Finward Bancorp,finance,
PNBK,Patriot National Bancorp Inc.,finance,
YRD,Yiren Digital Ltd.,finance,
SAMG,Silvercrest Asset Management Group Inc.,finance,
DOUG,Douglas Elliman Inc.,finance,
GNT,"GAMCO Natural Resources, Gold & Income Trust",finance,
SRG,Seritage Growth Properties,finance,
HNVR,"Hanover Bancorp, Inc.",finance,
GRX,The Gabelli Healthcare & Wellness Trust Common Shares of Beneficial Interest,finance,
BCBP,"BCB Bancorp, Inc. (NJ)",finance,
WHG,Westwood Holdings Group Inc,finance,
BZAI,"Blaize Holdings, Inc.",finance,
DGXX,Digi Power X Inc. Subordinate Voting Shares,finance,
LARK,Landmark Bancorp Inc.,finance,
LPRO,Open Lending Corporation,finance,
OXSQ,Oxford Square Capital Corp.,finance,
FOA,Finance of America Companies Inc.,finance,
SRBK,"SR Bancorp, Inc.",finance,
ECBK,"ECB Bancorp, Inc.",finance,
RMBI,"Richmond Mutual Bancorporation, Inc.",finance,
GGZ,Gabelli Global Small and Mid Cap Value Trust (The) Common Shares of Beneficial Interest,finance,
BANX,ArrowMark Financial Corp.,finance,
FGBI,"First Guaranty Bancshares, Inc.",finance,
JHS,John Hancock Income Securities Trust,finance,
SBFG,"SB Financial Group, Inc.",finance,
RMAX,"RE/MAX Holdings, Inc.",finance,
AFBI,"Affinity Bancshares, Inc.",finance,
LSBK,"Lake Shore Bancorp, Inc.",finance,
HYNE,"Hoyne Bancorp, Inc.",finance,
CXE,MFS High Income Municipal Trust,finance,
SRL,Scully Royalty Ltd.,finance,
GLU,Gabelli Global Utility Common Shares of Beneficial Ownership,finance,
DFDV,DeFi Development Corp.,finance,
GHI,Greystone Housing Impact Investors LP Beneficial Unit Certificates representing assignments of limited partnership interests,finance,
JHI,John Hancock Investors Trust,finance,
RVSB,Riverview Bancorp Inc,finance,
SFBC,"Sound Financial Bancorp, Inc.",finance,
MGYR,"Magyar Bancorp, Inc.",finance,
GGT,"Gabelli Multi-Media Trust, Inc. (The)",finance,
SLQT,"SelectQuote, Inc.",finance,
BSBK,Bogota Financial Corp.,finance,
UNB,"Union Bankshares, Inc.",finance,
PROP,Prairie Operating Co.,finance,
SUIG,Sui Group Holdings Limited,finance,
HIT,"Health In Tech, Inc.",finance,
PROV,"Provident Financial Holdings, Inc.",finance,
CMU,MFS Municipal Income Trust,finance,
MRCC,Monroe Capital Corporation,finance,
BEEP,Mobile Infrastructure Corporation,finance,
MGF,MFS Government Markets Income Trust,finance,
RMI,"RiverNorth Opportunistic Municipal Income Fund, Inc.",finance,
MHNC,"Maiden Holdings North America, Ltd. 7.75% Notes due 2043",finance,
LPA,Logistic Properties of the Americas,finance,
BOTJ,"Bank of the James Financial Group, Inc.",finance,
UBCP,"United Bancorp, Inc.",finance,
AMTD,AMTD IDEA Group,finance,
RDZN,"Roadzen, Inc.",finance,
BCIC,BCP Investment Corporation,finance,
BMHL,Bluemount Holdings Limited,finance,
EVF,Eaton Vance Senior Income Trust,finance,
SSBI,Summit State Bank,finance,
FUSB,"First US Bancshares, Inc.",finance,
RFM,"RiverNorth Flexible Municipal Income Fund, Inc.",finance,
KG,"Kestrel Group, Ltd.",finance,
RGT,"Royce Global Trust, Inc.",finance,
GCV,"Gabelli Convertible and Income Securities Fund, Inc. (The)",finance,
EIC,Eagle Point Income Company Inc.,finance,
NCTY,The9 Limited American Depository Shares,finance,
MHLA,"Maiden Holdings, Ltd. 6.625% Notes due 2046",finance,
FDSB,"Fifth District Bancorp, Inc.",finance,
FNWB,First Northwest Bancorp,finance,
PBHC,"Pathfinder Bancorp, Inc.",finance,
SIEB,Siebert Financial Corp.,finance,
AUBN,"Auburn National Bancorporation, Inc.",finance,
DTF,DTF Tax-Free Income 2028 Term Fund Inc.,finance,
PFX,PhenixFIN Corporation,finance,
HNNA,"Hennessy Advisors, Inc.",finance,
GLV,Clough Global Dividend and Income Fund Common Shares of beneficial interest,finance,
BTCS,BTCS Inc.,finance,
CPBI,"Central Plains Bancshares, Inc.",finance,
FLD,"Fold Holdings, Inc.",finance,
CXH,MFS Investment Grade Municipal Trust,finance,
BYFC,Broadway Financial Corporation,finance,
CEV,Eaton Vance California Municipal Income Trust Shares of Beneficial Interest,finance,
AEI,Alset Inc.,finance,
CLSKW,"CleanSpark, Inc. Warrant",finance,
BLNE,"Beeline Holdings, Inc.",finance,
CLST,"Catalyst Bancorp, Inc.",finance,
OBTC,Osprey Bitcoin Trust Common Units of Beneficial Interest,finance,
RFL,"Rafael Holdings, Inc.",finance,
OPHC,"OptimumBank Holdings, Inc.",finance,
CCG,Cheche Group Inc.,finance,
AURE,Aurelion Inc.,finance,
AVX,Avax One Technology Ltd. Common Shares,finance,
NSTS,"NSTS Bancorp, Inc.",finance,
AFCG,Advanced Flower Capital Inc.,finance,
ASRV,AmeriServ Financial Inc.,finance,
FSEA,"First Seacoast Bancorp, Inc.",finance,
BENF,Beneficient,finance,
AAME,Atlantic American Corporation,finance,
GOCO,"GoHealth, Inc.",finance,
HFBL,"Home Federal Bancorp, Inc. of Louisiana",finance,
MGLD,"The Marygold Companies, Inc.",finance,
TCBS,"Texas Community Bancshares, Inc.",finance,
RSF,RiverNorth Capital and Income Fund,finance,
MATH,Metalpha Technology Holding Limited,finance,
PFXNZ,PhenixFIN Corporation  5.25% Notes due 2028,finance,
XHG,XChange TEC.INC,finance,
PLUT,Plutus Financial Group Limited,finance,
FGNX,FG Nexus Inc.,finance,
MLCI,Mount Logan Capital Inc.,finance,
EHTH,"eHealth, Inc.",finance,
OFS,OFS Capital Corporation,finance,
MBBC,"Marathon Bancorp, Inc.",finance,
COHN,Cohen & Company Inc.,finance,
ARBK,Argo Blockchain plc,finance,
ZBAO,Zhibao Technology Inc.,finance,
GECC,Great Elm Capital Corp.,finance,
AIRE,reAlpha Tech Corp.,finance,
JFU,9F Inc.,finance,
AIB,"BlockchAIn Digital Infrastructure, Inc Common Shares",finance,
GROW,"U.S. Global Investors, Inc.",finance,
RITR,Reitar Logtech Holdings Limited,finance,
RAND,Rand Capital Corporation,finance,
KFFB,Kentucky First Federal Bancorp,finance,
BZAIW,"Blaize Holdings, Inc. Warrants",finance,
BCG,"Binah Capital Group, Inc.",finance,
OCCI,"OFS Credit Company, Inc.",finance,
USIO,"Usio, Inc.",finance,
OPAD,Offerpad Solutions Inc.,finance,
